listing_id,onehot_encoding__room_type_Entire home/apt,onehot_encoding__room_type_Hotel room,onehot_encoding__room_type_Private room,onehot_encoding__room_type_Shared room,ordinal_encoding__neighbourhood_more_than_30,ordinal_encoding__type_of_accommodation,target_encoding__coordinates,numeric__minimum_nights,numeric__number_of_reviews,numeric__days_since_last_review,numeric__reviews_per_month,numeric__calculated_host_listings_count,numeric__availability_365,numeric__score,numeric__number_of_reviews_ltm,numeric__number_of_reviews_ltm_ratio,numeric__number_of_bedrooms,numeric__number_of_beds,numeric__number_of_baths,numeric__imperial_palace_distance,numeric__nearest_convenience_store,numeric__nearest_train_station,numeric__nearest_airport,numeric__nearest_bus_station,numeric__nearest_subway,binary__is_new,binary__is_studio,binary__has_shared_bath,binary__has_half_bath,target
17657302,1.0,0.0,0.0,0.0,22.0,20.0,31536.451337038823,2.0,185.0,3.0,2.45,10.0,197.0,4.78,44.0,0.23783783783783785,3.0,8.0,1.0,5271.236600592223,87.2255328263006,411.02325106639114,4218.447185870343,594.7981177178592,26.352693808358012,0.0,0.0,0.0,0.0,27266.301369863013
17658962,1.0,0.0,0.0,0.0,22.0,20.0,31536.451337038823,2.0,173.0,5.0,2.28,10.0,226.0,4.79,34.0,0.19653179190751446,3.0,8.0,1.0,5547.8679794461705,167.81748907056385,523.6779896144819,4495.090585029995,654.5521979304419,284.22712765969777,0.0,0.0,0.0,0.0,26589.04109589041
17719571,1.0,0.0,0.0,0.0,19.0,20.0,26245.41875658588,3.0,117.0,19.0,1.57,1.0,8.0,4.85,13.0,0.1111111111111111,1.0,3.0,1.0,4980.648837640497,91.81927228903318,170.2732125256285,948.4319444310574,266.68552183429364,318.074349142951,0.0,0.0,0.0,0.0,10316.986301369863
17738103,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,1.0,129.0,6.0,1.7,5.0,42.0,4.69,35.0,0.2713178294573643,0.0,1.0,1.0,7070.422215906827,182.41257970310932,343.71873706447695,2930.3699451376424,782.7202393503717,751.0957711824925,0.0,1.0,0.0,0.0,10767.123287671233
17766599,1.0,0.0,0.0,0.0,20.0,18.0,18866.160106916137,1.0,106.0,51.0,1.4,3.0,0.0,4.81,20.0,0.18867924528301888,1.0,1.0,1.0,10632.387970134298,212.80868649622332,436.61934178456056,3610.8117250142154,724.120814426264,947.1382751727401,0.0,0.0,0.0,0.0,7848.219178082192
17818810,1.0,0.0,0.0,0.0,22.0,20.0,31536.451337038823,1.0,138.0,15.0,1.86,2.0,49.0,4.61,29.0,0.21014492753623187,1.0,2.0,5.0,4964.9389777130955,72.01475461332551,213.1222133439282,3912.1199756778315,682.0428179558718,191.85127205650315,0.0,0.0,0.0,0.0,10438.438356164384
17852734,0.0,0.0,1.0,0.0,11.0,14.0,27178.66072655993,1.0,6.0,1110.0,0.13,4.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,12295.757016379714,586.1654584085926,501.6723272135865,6494.314543461977,524.8031835550883,2772.2560505074744,0.0,0.0,1.0,0.0,6180.821917808219
17867820,1.0,0.0,0.0,0.0,16.0,14.0,38815.829808219176,14.0,57.0,2.0,0.75,2.0,10.0,4.93,29.0,0.5087719298245614,1.0,1.0,1.0,9925.492524288868,217.80410055242749,421.00460227593607,1034.0554569230342,271.20724488300925,1695.7173400421586,0.0,0.0,0.0,0.0,26284.931506849316
17886551,1.0,0.0,0.0,0.0,6.0,14.0,27178.660726559956,1.0,36.0,283.0,0.56,3.0,22.0,4.86,3.0,0.08333333333333333,5.0,16.0,2.0,43768.06707000549,17581.830467589283,17694.88879128198,22707.78140242061,18236.55208309539,33443.29565556844,0.0,0.0,0.0,0.0,54939.72602739726
17894285,0.0,0.0,1.0,0.0,7.0,14.0,27178.660697321488,4.0,21.0,15.0,0.28,3.0,25.0,4.95,2.0,0.09523809523809523,1.0,8.0,0.0,13351.046543036162,378.14462478002923,541.9001650787769,7947.863082755575,975.3586851297607,1406.9355166842377,0.0,0.0,0.0,0.0,9155.068493150686
17899208,0.0,0.0,1.0,0.0,10.0,0.0,11656.748140900196,5.0,71.0,69.0,0.94,9.0,180.0,4.69,4.0,0.056338028169014086,1.0,1.0,5.0,8944.571294289455,249.35267909074292,514.2902950046695,5615.703725590806,805.4696308461539,844.121428002888,0.0,0.0,0.0,0.0,9776.986301369863
17928699,1.0,0.0,0.0,0.0,19.0,20.0,23629.245919839355,2.0,161.0,29.0,2.13,3.0,6.0,4.71,31.0,0.19254658385093168,2.0,4.0,1.0,6248.29907333161,197.31073005480678,275.45533371871215,1362.0515633275932,229.04810239401513,977.2640916370912,0.0,0.0,0.0,0.0,20480.27397260274
17983449,1.0,0.0,0.0,0.0,19.0,20.0,25890.125926341792,2.0,119.0,21.0,1.57,8.0,195.0,4.65,7.0,0.058823529411764705,2.0,2.0,5.0,6664.003948627202,86.40338112810127,107.64677413871667,1367.528549956096,128.53496867457287,103.92259927217658,0.0,0.0,0.0,0.0,12783.561643835616
18012156,1.0,0.0,0.0,0.0,22.0,20.0,24773.058482613276,2.0,22.0,38.0,0.36,1.0,263.0,4.65,1.0,0.045454545454545456,4.0,6.0,2.0,5912.991368151327,183.68235435666634,387.2300798475234,4860.194952714437,168.1053292963458,98.78878451939713,0.0,0.0,0.0,0.0,50205.479452054795
18012234,1.0,0.0,0.0,0.0,18.0,24.0,27178.617499177082,2.0,67.0,1249.0,0.89,1.0,0.0,4.88,0.0,0.0,0.0,2.0,1.0,6448.400490417534,356.26418204349267,529.0603726091624,4564.994352649816,63.95771710630354,2206.899914462406,0.0,1.0,0.0,0.0,9828.767123287671
18013326,0.0,0.0,1.0,0.0,19.0,14.0,23629.245919839355,2.0,62.0,3.0,0.82,3.0,26.0,4.79,20.0,0.3225806451612903,1.0,2.0,1.0,6588.930772458394,133.32403511673138,410.760505202803,1212.4073884101422,456.22880183097146,961.6629464729924,0.0,0.0,1.0,0.0,8038.630136986301
18098031,0.0,0.0,1.0,0.0,7.0,14.0,18928.091346475107,1.0,64.0,1265.0,0.85,3.0,358.0,4.94,0.0,0.0,1.0,2.0,5.0,9010.673152158126,472.0481134313025,212.46579463432874,6309.005287203054,1055.9047296813624,761.9741944995651,0.0,0.0,0.0,0.0,16000.0
18110817,1.0,0.0,0.0,0.0,17.0,14.0,30971.16058708415,2.0,207.0,13.0,2.74,4.0,119.0,4.85,43.0,0.20772946859903382,4.0,4.0,1.0,6729.561012854697,158.4201403622531,549.8530296292648,2589.525861842928,511.16228981133906,1091.924631046228,0.0,0.0,0.0,0.0,45002.739726027394
18129460,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,138.0,21.0,1.83,4.0,18.0,4.82,31.0,0.2246376811594203,1.0,1.0,1.0,6601.41772081599,278.72214018758905,421.80885867840317,2461.4489750112307,383.1187394510023,1050.435384507765,0.0,0.0,0.0,0.0,13390.13698630137
18130097,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,133.0,11.0,1.76,4.0,11.0,4.74,29.0,0.21804511278195488,1.0,2.0,1.0,6623.949194964447,263.91111879803526,444.34962558697015,2483.986674753779,405.6595645409209,1072.9752061015665,0.0,0.0,0.0,0.0,13158.90410958904
18141854,1.0,0.0,0.0,0.0,7.0,14.0,18928.091346475107,2.0,5.0,313.0,0.11,3.0,83.0,5.0,1.0,0.2,2.0,2.0,2.0,9095.338488921143,399.2734519332577,297.14881630492835,6253.137565077734,1000.0475665931413,677.2892141480145,0.0,0.0,0.0,0.0,27000.0
18147314,1.0,0.0,0.0,0.0,15.0,14.0,27178.660726559952,2.0,98.0,4.0,1.31,1.0,35.0,4.74,16.0,0.16326530612244897,1.0,0.0,1.0,13760.03425603838,430.80017732547844,1028.8701050468887,5144.87863147367,24.3678146283887,498.47089759846926,0.0,0.0,0.0,0.0,6560.0
18163466,1.0,0.0,0.0,0.0,17.0,20.0,30971.16058708415,2.0,246.0,8.0,3.26,8.0,201.0,4.89,42.0,0.17073170731707318,1.0,1.0,1.0,6980.915756836609,195.0807107144706,356.48409683734144,2841.006154908915,757.1641032784512,1039.4158065083775,0.0,0.0,0.0,0.0,15397.123287671233
18185979,1.0,0.0,0.0,0.0,21.0,14.0,30562.83469638111,2.0,163.0,17.0,2.18,1.0,176.0,4.62,35.0,0.2147239263803681,1.0,2.0,1.0,5216.597251583271,238.39268500556614,957.8997434764552,4163.557452224327,412.5516852747819,653.3099065281893,0.0,0.0,0.0,0.0,34820.82191780822
18200273,1.0,0.0,0.0,0.0,23.0,14.0,23521.159724479527,1.0,98.0,21.0,1.3,1.0,85.0,4.92,16.0,0.16326530612244897,3.0,3.0,2.0,7729.700058739755,134.26543769279434,194.2892972246324,4077.5998916252015,392.7804718692271,400.6453627431001,0.0,0.0,0.0,0.0,33484.931506849316
18202550,1.0,0.0,0.0,0.0,20.0,20.0,17741.562236208825,3.0,158.0,17.0,2.1,4.0,31.0,4.49,17.0,0.10759493670886076,1.0,1.0,1.0,15559.297460112537,160.47680007135358,76.53650371284193,7783.564668459299,688.6834140168003,1899.2242436058682,0.0,0.0,0.0,0.0,10515.068493150686
18228997,0.0,0.0,1.0,0.0,21.0,14.0,23747.994563356166,2.0,147.0,0.0,1.95,2.0,22.0,4.59,34.0,0.23129251700680273,1.0,4.0,0.0,10393.751671523138,415.80145561149095,557.1274539971025,9341.184609370861,552.2813630016622,2440.90971305559,0.0,0.0,0.0,0.0,10842.739726027397
18273940,0.0,0.0,1.0,0.0,14.0,20.0,27178.66072649351,1.0,85.0,46.0,1.19,1.0,64.0,4.95,19.0,0.2235294117647059,1.0,2.0,0.0,12006.267614332868,140.32387417992047,165.2914834016479,6601.842395069804,316.47471792931793,586.4225771756514,0.0,0.0,0.0,0.0,7464.3835616438355
18314006,1.0,0.0,0.0,0.0,19.0,14.0,34030.809498918534,2.0,6.0,39.0,0.08,8.0,43.0,4.5,5.0,0.8333333333333334,1.0,2.0,1.0,2760.836498087815,187.5389264853123,705.4696645880679,2647.1698953796104,645.1000082826888,409.49597693760865,0.0,0.0,0.0,0.0,25510.68493150685
18361932,1.0,0.0,0.0,0.0,22.0,20.0,22243.460760822873,1.0,196.0,2.0,2.65,1.0,44.0,4.89,55.0,0.28061224489795916,2.0,2.0,1.0,3780.0439777992597,59.21768714982294,416.9809979399098,2727.133318143188,456.76833218990487,310.27630709919634,0.0,0.0,0.0,0.0,13171.232876712329
18396319,1.0,0.0,0.0,0.0,11.0,20.0,27096.40988429281,30.0,58.0,11.0,0.78,15.0,6.0,4.67,3.0,0.05172413793103448,0.0,1.0,1.0,8511.74429810689,471.4900193721026,499.2732860097614,4386.381899116293,510.58778339729326,676.0685102677126,0.0,1.0,0.0,0.0,19317.80821917808
18397422,1.0,0.0,0.0,0.0,19.0,20.0,52200.83010844749,2.0,63.0,27.0,0.84,2.0,33.0,4.62,13.0,0.20634920634920634,1.0,3.0,1.0,6839.872700033811,122.8982305010977,206.70747277660573,2091.0706978412622,429.0171930776922,490.2328739743588,0.0,0.0,0.0,0.0,19639.86301369863
18402468,0.0,0.0,1.0,0.0,22.0,15.0,22243.460760822873,1.0,26.0,13.0,0.43,17.0,284.0,4.62,7.0,0.2692307692307692,1.0,2.0,7.0,4526.431417492204,385.42378815442913,381.16829344983023,3473.5121739798024,425.8712692925762,514.7201577028768,0.0,0.0,1.0,0.0,10305.676712328766
18415406,1.0,0.0,0.0,0.0,19.0,20.0,52200.83010844749,1.0,121.0,91.0,1.63,1.0,23.0,4.74,5.0,0.04132231404958678,3.0,3.0,1.0,7062.255855273151,185.88325057217784,163.97450024204005,2347.860255278077,199.71670356402464,246.79857107231678,0.0,0.0,0.0,0.0,26212.35616438356
18419380,0.0,1.0,0.0,0.0,2.0,22.0,38300.829001348575,1.0,124.0,1220.0,1.66,3.0,0.0,4.9,0.0,0.0,1.0,2.0,0.0,4434.371535618757,622.7221789531865,807.4642936285347,3540.1413421313964,170.6195687025825,265.9528370431461,0.0,0.0,0.0,0.0,50000.0
18425739,0.0,0.0,1.0,0.0,22.0,15.0,22243.460760822873,1.0,18.0,21.0,0.3,17.0,338.0,4.83,1.0,0.05555555555555555,1.0,4.0,7.0,4526.431417492204,385.42378815442913,381.16829344983023,3473.5121739798024,425.8712692925762,514.7201577028768,0.0,0.0,1.0,0.0,18302.4
18434756,0.0,0.0,1.0,0.0,22.0,15.0,22243.460760822873,1.0,16.0,6.0,0.27,17.0,334.0,4.69,5.0,0.3125,1.0,2.0,7.0,4582.178938349084,264.1147921328915,335.79800655795316,3529.2916538810105,806.2362835625688,357.07032740978235,0.0,0.0,1.0,0.0,10305.676712328766
18456254,1.0,0.0,0.0,0.0,22.0,20.0,22243.460760822873,2.0,102.0,2.0,1.38,15.0,174.0,4.82,32.0,0.3137254901960784,1.0,3.0,1.0,3963.025557146825,223.43280533384834,599.9629990966705,2910.1150295511407,639.7503283563743,493.2583216392983,0.0,0.0,0.0,0.0,13425.37808219178
18468648,0.0,0.0,1.0,0.0,22.0,15.0,22243.460760822873,1.0,21.0,24.0,0.35,17.0,313.0,4.62,1.0,0.047619047619047616,1.0,4.0,7.0,4526.431417492204,385.42378815442913,381.16829344983023,3473.5121739798024,425.8712692925762,514.7201577028768,0.0,0.0,1.0,0.0,18302.4
18593501,1.0,0.0,0.0,0.0,22.0,20.0,24773.058482613276,1.0,98.0,2.0,1.32,1.0,148.0,4.64,3.0,0.030612244897959183,1.0,3.0,1.0,6300.5610431441555,130.84171798500455,322.9470774476626,5247.762250126433,66.57857084261207,278.1464679881312,0.0,0.0,0.0,0.0,28685.095890410958
18645380,1.0,0.0,0.0,0.0,19.0,20.0,23629.245919839355,1.0,59.0,16.0,0.8,7.0,51.0,4.66,15.0,0.2542372881355932,2.0,2.0,1.0,6054.129241660744,122.98062740724501,239.93234195815134,646.7956172735776,212.30012519744847,426.2967835842344,0.0,0.0,0.0,0.0,71753.42465753424
18655977,1.0,0.0,0.0,0.0,19.0,20.0,34030.809498918534,2.0,55.0,33.0,0.74,8.0,37.0,4.38,12.0,0.21818181818181817,1.0,2.0,1.0,2775.6329044502872,182.41985248789453,720.2689171525776,2632.3660001939434,659.899344445044,394.6951804066256,0.0,0.0,0.0,0.0,14283.561643835616
18675626,1.0,0.0,0.0,0.0,2.0,20.0,31536.451337038823,1.0,213.0,15.0,3.03,3.0,21.0,4.83,43.0,0.20187793427230047,2.0,4.0,1.0,3692.334992640521,66.95204574377956,578.0767725595572,2639.502518343974,359.19508454951983,136.8568243437903,0.0,0.0,0.0,0.0,17264.657534246577
18691692,1.0,0.0,0.0,0.0,22.0,14.0,28782.322604151956,2.0,54.0,1.0,0.85,2.0,280.0,4.87,28.0,0.5185185185185185,6.0,7.0,2.0,7034.351012481177,185.72114101589355,734.7999362382099,5981.666619294207,122.10933188957235,1026.5062132864443,0.0,0.0,0.0,0.0,81908.76712328767
18693923,0.0,0.0,1.0,0.0,19.0,14.0,23629.245919839355,1.0,177.0,3.0,2.44,2.0,54.0,4.93,52.0,0.2937853107344633,2.0,2.0,0.0,5803.4294426422475,237.4016414743382,43.250964493780856,794.2420341688297,327.7950755380506,476.22935685038595,0.0,0.0,0.0,0.0,12216.986301369863
18696938,1.0,0.0,0.0,0.0,22.0,14.0,24773.058482613276,2.0,38.0,15.0,0.53,4.0,132.0,4.59,13.0,0.34210526315789475,3.0,6.0,2.0,6197.837658721361,117.41019356707342,425.696222981572,5145.034771005451,169.32671927083902,325.0150081552428,0.0,0.0,0.0,0.0,30763.835616438355
18813428,1.0,0.0,0.0,0.0,22.0,14.0,24773.058482613276,2.0,22.0,18.0,0.31,4.0,146.0,4.32,8.0,0.36363636363636365,3.0,3.0,2.0,6197.837658721361,117.41019356707342,425.696222981572,5145.034771005451,169.32671927083902,325.0150081552428,0.0,0.0,0.0,0.0,30763.835616438355
18813566,1.0,0.0,0.0,0.0,22.0,14.0,24773.058482613276,2.0,29.0,7.0,0.45,4.0,141.0,4.66,11.0,0.3793103448275862,3.0,3.0,2.0,6197.837658721361,117.41019356707342,425.696222981572,5145.034771005451,169.32671927083902,325.0150081552428,0.0,0.0,0.0,0.0,30763.835616438355
18813881,1.0,0.0,0.0,0.0,22.0,14.0,24773.058482613276,2.0,35.0,5.0,0.48,4.0,85.0,4.77,14.0,0.4,3.0,6.0,2.0,6197.837658721361,117.41019356707342,425.696222981572,5145.034771005451,169.32671927083902,325.0150081552428,0.0,0.0,0.0,0.0,30763.835616438355
18897893,1.0,0.0,0.0,0.0,6.0,24.0,27178.660726559952,2.0,80.0,23.0,1.12,3.0,128.0,4.75,13.0,0.1625,2.0,4.0,1.0,33971.7055398344,4725.752440297425,4645.1618330399715,12890.946126985458,4649.445821099311,9613.289969534859,0.0,0.0,0.0,0.0,8000.0
18951293,0.0,0.0,1.0,0.0,15.0,14.0,34747.96324200904,1.0,87.0,38.0,1.19,3.0,365.0,4.51,16.0,0.1839080459770115,1.0,1.0,1.0,11245.836855529056,208.53461464838844,329.6290721614559,3044.1926503118652,235.80578265766658,2015.347440419321,0.0,0.0,1.0,0.0,9020.0
18951757,0.0,0.0,1.0,0.0,15.0,14.0,34747.96324200904,1.0,62.0,55.0,0.86,3.0,365.0,4.29,11.0,0.1774193548387097,1.0,1.0,1.0,11245.836855529056,208.53461464838844,329.6290721614559,3044.1926503118652,235.80578265766658,2015.347440419321,0.0,0.0,1.0,0.0,9425.205479452055
18956450,1.0,0.0,0.0,0.0,17.0,14.0,52743.331999384325,1.0,108.0,245.0,1.47,1.0,0.0,4.59,6.0,0.05555555555555555,2.0,3.0,1.0,6348.241034821876,283.02441084827365,650.7807175255916,2224.067955111889,296.3632085092901,792.3213340737866,0.0,0.0,0.0,0.0,20000.0
19001398,1.0,0.0,0.0,0.0,5.0,20.0,15699.007780489,1.0,21.0,47.0,0.3,5.0,138.0,4.71,1.0,0.047619047619047616,4.0,5.0,3.0,17160.72443728742,287.1224185755761,53.651886928468215,11409.603372663516,1010.6251095844281,4965.8830083984285,0.0,0.0,0.0,0.0,17000.0
19001544,1.0,0.0,0.0,0.0,21.0,20.0,30562.83469638111,1.0,160.0,6.0,2.19,12.0,158.0,4.88,48.0,0.3,0.0,2.0,1.0,4273.62333025987,304.452465387931,502.4487077334898,3220.584719163233,776.12489611878,541.3501959156658,0.0,1.0,0.0,0.0,23377.424657534248
19001629,1.0,0.0,0.0,0.0,21.0,20.0,30562.83469638111,1.0,137.0,4.0,1.85,12.0,159.0,4.81,33.0,0.24087591240875914,0.0,2.0,1.0,4273.62333025987,304.452465387931,502.4487077334898,3220.584719163233,776.12489611878,541.3501959156658,0.0,1.0,0.0,0.0,23521.41095890411
19040901,1.0,0.0,0.0,0.0,21.0,20.0,30562.83469638111,1.0,167.0,6.0,2.27,12.0,113.0,4.84,42.0,0.25149700598802394,0.0,2.0,1.0,4272.72236689328,305.3540027505889,503.35026992078355,3219.6836237673688,775.2234942381856,540.4487645991773,0.0,1.0,0.0,0.0,23674.534246575342
19041677,1.0,0.0,0.0,0.0,21.0,20.0,30562.83469638111,1.0,140.0,2.0,1.91,12.0,134.0,4.82,39.0,0.2785714285714286,0.0,2.0,1.0,4270.017869324005,308.05850031986387,506.0547674900585,3216.9791261980936,772.5189966689107,537.7442670299023,0.0,1.0,0.0,0.0,23674.534246575342
19043949,1.0,0.0,0.0,0.0,21.0,18.0,30562.83469638111,1.0,120.0,5.0,1.64,12.0,202.0,4.83,33.0,0.275,1.0,3.0,1.0,4272.72236689328,305.3540027505889,503.35026992078355,3219.6836237673688,775.2234942381856,540.4487645991773,0.0,0.0,0.0,0.0,35647.397260273974
19080214,1.0,0.0,0.0,0.0,20.0,14.0,27178.660726511403,8.0,3.0,34.0,0.07,1.0,160.0,5.0,2.0,0.6666666666666666,3.0,4.0,1.0,8704.68819020274,357.2709322089594,1156.9514834049921,3297.1748826973853,374.48473549649844,512.2934233731073,0.0,0.0,0.0,0.0,28109.04109589041
19082967,1.0,0.0,0.0,0.0,23.0,14.0,29378.043537570928,1.0,133.0,5.0,1.83,4.0,127.0,4.61,44.0,0.3308270676691729,3.0,6.0,1.0,8899.921958192504,395.5493612458419,581.8743034016053,4875.314497006675,378.352228878997,667.6311146316498,0.0,0.0,0.0,0.0,24873.88493150685
19144492,1.0,0.0,0.0,0.0,22.0,20.0,31384.780228601343,2.0,99.0,15.0,1.35,6.0,79.0,4.64,21.0,0.21212121212121213,4.0,5.0,2.0,4929.206824762715,356.39524633627303,621.7963260756746,3876.3194082286095,457.406333748111,453.1662909578771,0.0,0.0,0.0,0.0,34549.58904109589
19164770,1.0,0.0,0.0,0.0,17.0,12.0,30971.16058708415,3.0,135.0,35.0,1.85,2.0,14.0,4.87,24.0,0.17777777777777778,1.0,2.0,1.0,7350.696866237987,123.09429970972833,147.5481563068947,3162.9888195935014,502.28912117706346,1199.9259746197547,0.0,0.0,0.0,0.0,10000.0
19166798,1.0,0.0,0.0,0.0,13.0,20.0,25890.125926341792,2.0,26.0,113.0,0.36,1.0,0.0,4.85,13.0,0.5,1.0,1.0,1.0,7090.075720425978,229.70121041184836,534.039132728183,1682.6064850676123,290.4534060876693,266.51474042774254,0.0,0.0,0.0,0.0,10576.438356164384
19166835,1.0,0.0,0.0,0.0,21.0,20.0,19348.79188932592,1.0,97.0,7.0,1.33,2.0,73.0,4.92,9.0,0.09278350515463918,1.0,2.0,1.0,7045.04123327682,284.5960484096657,258.86167813336544,5992.106010946639,242.45871004898933,460.2467142959916,0.0,0.0,0.0,0.0,13524.657534246575
19186249,1.0,0.0,0.0,0.0,5.0,14.0,20349.575342723558,2.0,65.0,1235.0,0.89,1.0,292.0,4.53,0.0,0.0,2.0,6.0,1.0,10338.962839595923,313.62534371102726,232.2698017859647,6964.296680449368,285.03372898203753,1529.1759276192324,0.0,0.0,0.0,0.0,20160.0
19188658,1.0,0.0,0.0,0.0,19.0,8.0,23629.245919839355,1.0,64.0,0.0,0.87,12.0,264.0,4.81,27.0,0.421875,3.0,3.0,2.0,5643.440471733289,180.47837935387648,744.4471747466316,1831.0536807030876,369.08903025663255,432.1803863586215,0.0,0.0,0.0,0.0,29454.520547945205
19211909,1.0,0.0,0.0,0.0,19.0,14.0,23629.245919839355,2.0,144.0,20.0,1.97,3.0,54.0,4.9,32.0,0.2222222222222222,4.0,5.0,2.0,6553.8689099081,156.48400221309993,295.25149080586226,1147.0025157619318,291.2836407448331,926.5227346649309,0.0,0.0,0.0,0.0,54991.232876712325
19247321,1.0,0.0,0.0,0.0,13.0,27.0,25890.125926341792,2.0,41.0,43.0,0.56,4.0,322.0,4.73,8.0,0.1951219512195122,1.0,2.0,5.0,6844.239095631772,254.5809946031864,287.9476800597941,1436.5596762892994,263.57716217588495,284.22354254596337,0.0,0.0,0.0,0.0,16435.32328767123
19265928,1.0,0.0,0.0,0.0,19.0,18.0,23629.245919839355,2.0,50.0,14.0,0.68,4.0,254.0,4.44,6.0,0.12,1.0,1.0,5.0,6719.135302662067,114.30113859314858,688.5937407853777,1311.8649750306754,300.8542437619513,510.55809793848516,0.0,0.0,0.0,0.0,14923.786301369862
19294856,1.0,0.0,0.0,0.0,15.0,14.0,35495.143768246126,3.0,163.0,8.0,2.28,7.0,258.0,4.96,24.0,0.147239263803681,3.0,5.0,5.0,13192.83162510386,277.94165612099187,301.51288416754755,2319.911254419981,682.8387194460092,4040.258742049537,0.0,0.0,0.0,0.0,30671.23287671233
19319147,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,4.0,1793.0,0.06,7.0,361.0,4.0,0.0,0.0,7.0,1.0,5.0,2714.4170562411805,15.830050068469442,459.53858000435537,1533.5173880770374,444.38307006705844,415.43736270528166,0.0,0.0,1.0,0.0,6156.542465753425
19350955,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,6.0,1516.0,0.08,7.0,364.0,3.33,0.0,0.0,2.0,1.0,2.0,2561.9587528693855,164.59504641619625,371.78168975516996,1373.8704986675161,390.7035732259242,313.81668247731426,0.0,0.0,1.0,0.0,7417.005479452055
19351024,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,3.0,1789.0,0.04,7.0,364.0,3.67,0.0,0.0,1.0,1.0,2.0,2659.3824504070362,91.99449436570886,449.33954808085434,1451.4405332074516,436.32681891048594,391.3738364798474,0.0,0.0,1.0,0.0,6211.580821917808
19351105,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,3.0,440.0,0.05,7.0,364.0,4.33,0.0,0.0,7.0,1.0,2.0,2566.471792688174,145.6580700195805,390.7195396299569,1392.8099804227354,409.6414539145982,332.75443795731275,0.0,0.0,1.0,0.0,6767.58904109589
19351151,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,3.0,7.0,1767.0,0.1,7.0,364.0,4.43,0.0,0.0,7.0,1.0,2.0,2870.4176578943634,83.41455123601175,485.25158764256173,1330.609940466478,356.4608335408797,259.4265678500449,0.0,0.0,1.0,0.0,7734.342465753424
19351298,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,3.0,1522.0,0.05,7.0,364.0,4.67,0.0,0.0,7.0,1.0,2.0,2865.018409719008,20.289424867460532,479.8427789178839,1393.7407347216658,410.5517642702876,264.83836149569896,0.0,0.0,1.0,0.0,8089.58904109589
19351353,0.0,0.0,1.0,0.0,4.0,20.0,19888.434650797215,1.0,21.0,1274.0,0.29,7.0,364.0,4.43,0.0,0.0,1.0,1.0,2.0,2787.4656688863597,29.849339954137285,476.39817104383286,1478.5099513366729,495.32048827033907,342.3926705052703,0.0,0.0,1.0,0.0,7477.561643835616
19355397,1.0,0.0,0.0,0.0,20.0,20.0,21977.949706457926,1.0,84.0,19.0,1.17,1.0,82.0,4.77,20.0,0.23809523809523808,1.0,1.0,1.0,10635.281472321769,210.1083565422264,433.9229982962338,3352.1818498733373,726.8378327603828,937.016496435752,0.0,0.0,0.0,0.0,7800.0
19368458,1.0,0.0,0.0,0.0,13.0,20.0,25890.125926341792,1.0,119.0,1.0,1.65,10.0,141.0,4.63,64.0,0.5378151260504201,3.0,6.0,1.0,8025.393175705979,153.43043934639874,1372.5014477267566,2900.1453397121345,261.69424035852154,167.43299876103603,0.0,0.0,0.0,0.0,52838.356164383564
19376336,1.0,0.0,0.0,0.0,16.0,20.0,26777.295433789954,3.0,118.0,42.0,1.63,5.0,235.0,4.92,26.0,0.22033898305084745,1.0,2.0,1.0,9253.069571469647,158.09286581527724,360.0178498380594,2193.832506922051,223.7779156425316,1430.2884428522677,0.0,0.0,0.0,0.0,20332.13698630137
19391039,1.0,0.0,0.0,0.0,17.0,20.0,30192.236966473873,3.0,121.0,14.0,1.67,1.0,146.0,4.93,20.0,0.1652892561983471,0.0,2.0,1.0,7047.678831511526,77.258732247916,88.5533411933133,2907.215209088369,408.926163867335,249.14239068490988,0.0,1.0,0.0,0.0,20000.0
19413842,0.0,0.0,1.0,0.0,20.0,20.0,17741.562236208825,1.0,104.0,40.0,1.44,2.0,163.0,4.58,14.0,0.1346153846153846,1.0,2.0,0.0,14257.821029995152,369.1833694151249,646.6443921176799,6482.0384958118975,644.7686444820202,689.6000044450199,0.0,0.0,0.0,0.0,14701.78904109589
19414745,0.0,0.0,1.0,0.0,19.0,14.0,23629.245919839355,1.0,254.0,8.0,3.52,2.0,68.0,4.89,65.0,0.2559055118110236,0.0,2.0,0.0,5816.059776681382,243.1883948374797,6.598533054153929,756.3829930328042,343.6790051930862,438.36975739195077,0.0,1.0,1.0,0.0,10515.068493150686
19439043,1.0,0.0,0.0,0.0,17.0,20.0,29821.64790561406,2.0,221.0,4.0,3.05,6.0,10.0,4.93,56.0,0.25339366515837103,0.0,2.0,1.0,7355.205683866258,24.999178841140125,290.3968611522042,3214.2203347629384,328.31274836715346,531.4393060953131,0.0,1.0,0.0,0.0,11942.465753424658
